,price,carat,depth,table,x,y,z,city,cut,color,clarity
10061,493,0.31,61.2,56.0,4.37,4.39,2.68,Kimberly,Ideal,G,SI1
10062,2297,0.69,62.4,56.0,5.66,5.69,3.55,Kimberly,Ideal,G,SI1
10063,10993,1.51,62.3,54.0,7.38,7.32,4.58,Kimberly,Ideal,G,SI1
10064,1321,0.51,61.9,56.0,5.11,5.17,3.17,Kimberly,Ideal,G,SI1
10065,4868,1.01,60.7,58.0,6.55,6.52,3.97,Kimberly,Ideal,G,SI1
10066,2352,0.7,62.7,57.0,5.69,5.64,3.55,Kimberly,Ideal,G,SI1
10067,4694,1.01,62.3,57.0,6.41,6.36,3.98,Kimberly,Ideal,G,SI1
10068,2871,0.79,62.6,55.0,5.91,5.95,3.71,Kimberly,Ideal,G,SI1
10069,3007,0.71,61.9,56.0,5.73,5.76,3.55,Kimberly,Ideal,G,SI1
10070,11859,1.61,62.4,55.0,7.51,7.48,4.68,Kimberly,Ideal,G,SI1
10071,2898,0.79,62.3,57.0,5.9,5.85,3.66,Kimberly,Ideal,G,SI1
10072,1338,0.52,62.6,56.0,5.16,5.13,3.22,Kimberly,Ideal,G,SI1
10073,2215,0.71,62.5,57.0,5.72,5.64,3.55,Kimberly,Ideal,G,SI1
10074,477,0.3,62.3,56.0,4.27,4.3,2.67,Kimberly,Ideal,G,SI1
10075,4161,0.9,61.9,55.0,6.18,6.23,3.84,Kimberly,Ideal,G,SI1
10076,11333,1.54,61.5,55.0,7.4,7.45,4.57,Kimberly,Ideal,G,SI1
10077,2776,0.71,60.5,56.0,5.8,5.76,3.5,Kimberly,Ideal,G,SI1
10078,5497,1.01,61.1,58.0,6.43,6.49,3.95,Kimberly,Ideal,G,SI1
10079,6419,1.17,60.7,56.0,6.79,6.84,4.13,Kimberly,Ideal,G,SI1
10080,2342,0.71,62.8,56.0,5.72,5.75,3.6,Kimberly,Ideal,G,SI1
10081,855,0.38,62.4,57.0,4.65,4.62,2.89,Kimberly,Ideal,G,SI1
10082,422,0.3,62.2,55.0,4.27,4.32,2.67,Kimberly,Ideal,G,SI1
10083,1441,0.56,62.5,56.0,5.28,5.21,3.28,Kimberly,Ideal,G,SI1
10084,3089,0.73,61.4,57.0,5.74,5.79,3.54,Kimberly,Ideal,G,SI1
10085,1110,0.41,62.1,55.0,4.78,4.81,2.98,Kimberly,Ideal,G,SI1
10086,3007,0.71,61.3,55.0,5.73,5.79,3.53,Kimberly,Ideal,G,SI1
10087,13724,1.56,60.4,56.0,7.51,7.55,4.55,Kimberly,Ideal,G,SI1
10088,688,0.38,61.2,58.0,4.64,4.67,2.85,Kimberly,Ideal,G,SI1
10089,571,0.36,61.5,54.0,4.6,4.63,2.84,Kimberly,Ideal,G,SI1
10090,1197,0.52,61.1,55.0,5.22,5.26,3.2,Kimberly,Ideal,G,SI1
10091,671,0.41,62.2,56.0,4.75,4.77,2.96,Kimberly,Ideal,G,SI1
10092,1368,0.54,61.9,54.0,5.26,5.28,3.26,Kimberly,Ideal,G,SI1
10093,2760,0.74,61.6,55.0,5.8,5.85,3.59,Kimberly,Ideal,G,SI1
10094,3130,0.74,61.9,55.0,5.8,5.83,3.6,Kimberly,Ideal,G,SI1
10095,487,0.3,60.6,57.0,4.34,4.37,2.63,Kimberly,Ideal,G,SI1
10096,3123,0.82,60.7,57.0,6.07,6.06,3.68,Kimberly,Ideal,G,SI1
10097,1325,0.52,62.4,55.0,5.15,5.17,3.22,Kimberly,Ideal,G,SI1
10098,608,0.37,61.0,56.0,4.61,4.68,2.84,Kimberly,Ideal,G,SI1
10099,11230,1.53,62.4,57.0,7.33,7.41,4.6,Surat,Ideal,G,SI1
10100,1690,0.58,61.5,56.0,5.35,5.38,3.3,Surat,Ideal,G,SI1
10101,3089,0.73,60.6,57.0,5.84,5.87,3.55,Surat,Ideal,G,SI1
10102,11917,1.51,61.6,57.0,7.34,7.31,4.52,Surat,Ideal,G,SI1
10103,2630,0.73,61.4,58.0,5.77,5.79,3.55,Surat,Ideal,G,SI1
10104,461,0.32,61.3,57.0,4.42,4.45,2.72,Surat,Ideal,G,SI1
10105,4546,0.93,62.0,56.0,6.22,6.26,3.87,Surat,Ideal,G,SI1
10106,5908,1.16,61.8,55.0,6.75,6.78,4.18,Surat,Ideal,G,SI1
10107,2335,0.7,61.1,55.0,5.72,5.76,3.51,Surat,Ideal,G,SI1
10108,2751,0.71,60.5,56.4,5.76,5.8,3.5,Surat,Ideal,G,SI1
10109,1084,0.4,60.1,56.0,4.8,4.85,2.9,Surat,Ideal,G,SI1
10110,5532,1.07,61.7,54.0,6.59,6.61,4.07,Surat,Ideal,G,SI1
10111,3007,0.71,61.6,55.0,5.72,5.78,3.54,Surat,Ideal,G,SI1
10112,11843,1.69,61.8,53.0,7.68,7.71,4.75,Surat,Ideal,G,SI1
10113,5126,0.93,60.1,57.0,6.33,6.41,3.83,Surat,Ideal,G,SI1
10114,4173,0.92,62.6,56.0,6.21,6.19,3.88,Surat,Ideal,G,SI1
10115,11510,1.52,63.0,55.0,7.31,7.38,4.63,Surat,Ideal,G,SI1
10116,968,0.43,62.9,55.0,4.87,4.83,3.05,Surat,Ideal,G,SI1
10117,10896,1.76,62.1,56.0,7.69,7.77,4.8,Surat,Ideal,G,SI1
10118,4997,1.0,61.9,56.0,6.37,6.45,3.97,Surat,Ideal,G,SI1
10119,1413,0.52,61.2,55.0,5.17,5.22,3.18,Surat,Ideal,G,SI1
10120,1389,0.52,61.3,55.0,5.2,5.24,3.2,Surat,Ideal,G,SI1
10121,3048,0.72,61.8,56.0,5.7,5.76,3.55,Surat,Ideal,G,SI1
10122,6502,1.2,61.2,56.0,6.92,6.84,4.21,Surat,Ideal,G,SI1
10123,5451,1.12,62.0,55.0,6.65,6.68,4.13,Surat,Ideal,G,SI1
10124,5006,1.01,62.3,56.0,6.42,6.38,3.99,Surat,Ideal,G,SI1
10125,1020,0.4,62.6,55.0,4.71,4.69,2.93,Surat,Ideal,G,SI1
10126,627,0.31,61.7,55.0,4.38,4.4,2.71,Surat,Ideal,G,SI1
10127,18153,2.04,61.9,58.0,8.12,8.16,5.04,Surat,Ideal,G,SI1
10128,8927,1.36,61.0,56.0,7.17,7.2,4.38,Surat,Ideal,G,SI1
10129,11522,1.56,61.2,56.0,7.49,7.51,4.59,Surat,Ideal,G,SI1
10130,3061,0.71,61.5,55.0,5.75,5.79,3.55,Surat,Ideal,G,SI1
10131,5352,1.08,61.8,56.0,6.58,6.55,4.06,Surat,Ideal,G,SI1
10132,1549,0.53,61.1,55.0,5.24,5.26,3.21,Surat,Ideal,G,SI1
10133,446,0.31,61.7,54.0,4.38,4.4,2.71,Surat,Ideal,G,SI1
10134,6313,1.15,62.0,55.0,6.72,6.76,4.18,Surat,Ideal,G,SI1
10135,2368,0.71,60.6,56.0,5.76,5.82,3.51,Surat,Ideal,G,SI1
10136,493,0.31,61.6,57.0,4.32,4.35,2.67,Surat,Ideal,G,SI1
10137,5393,1.06,60.5,57.0,6.64,6.59,4.0,Surat,Ideal,G,SI1
10138,2800,0.83,61.8,57.0,6.03,6.07,3.74,Surat,Ideal,G,SI1
10139,5868,1.1,62.2,56.6,6.56,6.6,4.09,Surat,Ideal,G,SI1
10140,2394,0.7,60.9,57.0,5.77,5.79,3.52,Surat,Ideal,G,SI1
10141,2385,0.72,63.0,56.0,5.71,5.68,3.59,Surat,Ideal,G,SI1
10142,666,0.38,61.3,56.0,4.63,4.67,2.85,Surat,Ideal,G,SI1
10143,759,0.41,61.9,54.0,4.77,4.82,2.97,Surat,Ideal,G,SI1
10144,4900,1.03,61.6,57.0,6.53,6.46,4.0,Surat,Ideal,G,SI1
10145,18757,2.03,60.0,55.8,8.17,8.3,4.95,Surat,Ideal,G,SI1
10146,9530,1.52,60.7,57.0,7.38,7.41,4.49,Surat,Ideal,G,SI1
10147,4129,1.01,61.5,56.0,6.52,6.46,3.99,Surat,Ideal,G,SI1
10148,531,0.37,61.1,56.0,4.64,4.66,2.84,Surat,Ideal,G,SI1
10149,3253,0.77,61.5,56.0,5.89,5.92,3.63,Surat,Ideal,G,SI1
10150,2548,0.73,60.1,57.0,5.87,5.91,3.54,Surat,Ideal,G,SI1
10151,1631,0.56,62.0,57.0,5.25,5.27,3.26,Surat,Ideal,G,SI1
10152,855,0.38,60.9,56.0,4.71,4.68,2.86,Surat,Ideal,G,SI1
10153,8283,1.51,61.6,56.0,7.34,7.25,4.5,Surat,Ideal,G,SI1
10154,1662,0.67,60.4,57.0,5.67,5.65,3.42,Surat,Ideal,G,SI1
10155,2480,0.7,61.0,56.0,5.77,5.8,3.53,Surat,Ideal,G,SI1
10156,831,0.45,61.6,54.0,4.96,4.98,3.06,Surat,Ideal,G,SI1
10157,5445,1.03,60.5,55.0,6.59,6.54,3.97,Surat,Ideal,G,SI1
10158,4161,0.9,62.1,56.0,6.16,6.2,3.84,Surat,Ideal,G,SI1
10159,2423,0.71,61.4,55.0,5.75,5.79,3.54,Surat,Ideal,G,SI1
10160,563,0.31,61.6,55.0,4.34,4.37,2.68,Surat,Ideal,G,SI1
10161,1350,0.54,62.4,56.0,5.2,5.22,3.25,Surat,Ideal,G,SI1
10162,688,0.41,61.7,54.0,4.78,4.81,2.96,Surat,Ideal,G,SI1
10163,2852,0.74,61.3,55.0,5.85,5.86,3.59,Surat,Ideal,G,SI1
10164,6741,1.14,61.7,56.0,6.71,6.75,4.15,Antwerp,Ideal,G,SI1
10165,6738,1.26,59.6,57.0,7.08,7.04,4.21,Antwerp,Ideal,G,SI1
10166,5111,1.03,60.1,59.0,6.6,6.57,3.96,Antwerp,Ideal,G,SI1
10167,5555,1.01,63.0,57.0,6.37,6.4,4.02,Antwerp,Ideal,G,SI1
10168,1891,0.59,61.3,56.0,5.41,5.43,3.32,Antwerp,Ideal,G,SI1
10169,1273,0.53,63.0,54.0,5.18,5.14,3.25,Antwerp,Ideal,G,SI1
10170,759,0.41,61.4,56.0,4.81,4.83,2.96,Antwerp,Ideal,G,SI1
10171,493,0.31,61.9,55.0,4.38,4.41,2.72,Antwerp,Ideal,G,SI1
10172,18736,2.01,62.1,57.0,8.07,8.09,5.02,Antwerp,Ideal,G,SI1
10173,5337,1.03,62.5,57.0,6.4,6.49,4.03,Antwerp,Ideal,G,SI1
10174,2478,0.7,61.6,56.0,5.69,5.73,3.52,Antwerp,Ideal,G,SI1
10175,818,0.43,61.7,55.0,4.89,4.87,3.01,Antwerp,Ideal,G,SI1
10176,4871,0.9,61.9,57.0,6.16,6.19,3.82,Antwerp,Ideal,G,SI1
10177,422,0.3,62.1,53.0,4.32,4.37,2.7,Antwerp,Ideal,G,SI1
10178,2478,0.7,62.5,56.0,5.67,5.69,3.55,Antwerp,Ideal,G,SI1
10179,6960,1.18,62.0,56.0,6.76,6.79,4.2,Antwerp,Ideal,G,SI1
10180,7920,1.2,61.2,56.0,6.87,6.88,4.21,Antwerp,Ideal,G,SI1
10181,3991,0.91,62.6,56.0,6.27,6.3,3.81,Antwerp,Ideal,G,SI1
10182,5303,1.07,62.2,57.0,6.59,6.56,4.09,Antwerp,Ideal,G,SI1
10183,4049,0.91,61.8,57.0,6.16,6.2,3.82,Antwerp,Ideal,G,SI1
10184,658,0.38,60.4,58.0,4.7,4.74,2.85,Antwerp,Ideal,G,SI1
10185,2907,0.79,60.3,60.0,5.98,6.02,3.62,Antwerp,Ideal,G,SI1
10186,5408,1.11,61.9,57.0,6.63,6.66,4.11,Antwerp,Ideal,G,SI1
10187,477,0.3,61.0,58.0,4.29,4.36,2.64,Antwerp,Ideal,G,SI1
10188,1286,0.5,62.1,56.0,5.09,5.05,3.15,Antwerp,Ideal,G,SI1
10189,866,0.39,60.5,56.0,4.77,4.79,2.89,Antwerp,Ideal,G,SI1
10190,5253,1.06,62.0,56.0,6.55,6.52,4.05,Antwerp,Ideal,G,SI1
10191,6994,1.24,60.5,60.0,6.97,6.91,4.2,Antwerp,Ideal,G,SI1
10192,1330,0.58,61.4,55.0,5.38,5.41,3.31,Antwerp,Ideal,G,SI1
10193,702,0.4,60.2,56.0,4.77,4.83,2.89,Antwerp,Ideal,G,SI1
10194,5430,1.01,63.1,53.0,6.36,6.42,4.03,Antwerp,Ideal,G,SI1
10195,12009,1.5,61.0,57.0,7.38,7.41,4.51,Antwerp,Ideal,G,SI1
10196,4453,0.91,62.0,54.0,6.23,6.26,3.87,Antwerp,Ideal,G,SI1
10197,6895,1.24,61.0,56.4,6.93,6.99,4.25,Antwerp,Ideal,G,SI1
10198,1441,0.57,62.2,55.0,5.33,5.35,3.32,Antwerp,Ideal,G,SI1
10199,873,0.4,61.8,57.0,4.74,4.78,2.94,Antwerp,Ideal,G,SI1
10200,394,0.26,62.2,54.0,4.11,4.12,2.56,Antwerp,Ideal,G,SI1
10201,593,0.31,62.8,55.0,4.38,4.32,2.73,Antwerp,Ideal,G,SI1
10202,5684,1.03,62.2,59.0,6.41,6.45,4.0,Antwerp,Ideal,G,SI1
10203,443,0.31,61.3,58.0,4.37,4.4,2.69,Antwerp,Ideal,G,SI1
10204,5519,1.16,60.9,57.0,6.79,6.75,4.12,Antwerp,Ideal,G,SI1
10205,1579,0.61,62.0,54.0,5.48,5.5,3.4,Antwerp,Ideal,G,SI1
10206,612,0.32,63.0,56.0,4.38,4.35,2.75,Antwerp,Ideal,G,SI1
10207,4001,0.9,61.6,57.0,6.17,6.24,3.82,Antwerp,Ideal,G,SI1
10208,2548,0.72,61.4,54.0,5.79,5.81,3.56,Antwerp,Ideal,G,SI1
10209,1187,0.54,61.7,55.0,5.24,5.27,3.24,Antwerp,Ideal,G,SI1
10210,5387,1.01,61.2,57.0,6.44,6.5,3.96,Antwerp,Ideal,G,SI1
10211,3089,0.73,61.9,55.0,5.76,5.8,3.58,Antwerp,Ideal,G,SI1
10212,1364,0.57,61.7,56.0,5.33,5.37,3.3,Antwerp,Ideal,G,SI1
10213,3007,0.71,61.4,56.0,5.72,5.77,3.53,Antwerp,Ideal,G,SI1
10214,3931,0.9,61.6,57.0,6.24,6.17,3.82,Antwerp,Ideal,G,SI1
10215,571,0.32,62.6,55.0,4.41,4.38,2.75,Antwerp,Ideal,G,SI1
10216,4731,0.91,61.9,56.0,6.22,6.18,3.84,Antwerp,Ideal,G,SI1
10217,612,0.32,61.4,57.0,4.41,4.38,2.7,Antwerp,Ideal,G,SI1
10218,2352,0.7,61.9,57.0,5.69,5.65,3.51,Antwerp,Ideal,G,SI1
10219,6741,1.2,62.2,58.0,6.77,6.84,4.23,Antwerp,Ideal,G,SI1
10220,4036,0.9,62.4,55.0,6.19,6.15,3.85,Antwerp,Ideal,G,SI1
10221,3279,0.84,62.4,57.0,6.06,6.03,3.77,Antwerp,Ideal,G,SI1
10222,2478,0.75,62.2,57.0,5.84,5.8,3.62,Antwerp,Ideal,G,SI1
10223,2352,0.7,62.2,56.0,5.72,5.69,3.55,Antwerp,Ideal,G,SI1
10224,990,0.44,61.5,57.0,4.88,4.87,3.0,Antwerp,Ideal,G,SI1
10225,10947,1.53,60.1,57.0,7.46,7.57,4.52,Madrid,Ideal,G,SI1
10226,375,0.23,61.2,56.0,3.97,4.0,2.44,Madrid,Ideal,G,SI1
10227,8977,1.36,60.9,56.0,7.15,7.16,4.36,Madrid,Ideal,G,SI1
10228,5518,1.03,61.6,55.0,6.48,6.52,4.0,Madrid,Ideal,G,SI1
10229,446,0.31,61.2,55.0,4.37,4.39,2.68,Madrid,Ideal,G,SI1
10230,1312,0.51,63.0,53.0,5.13,5.1,3.22,Madrid,Ideal,G,SI1
10231,4672,1.01,62.9,54.0,6.47,6.41,4.05,Madrid,Ideal,G,SI1
10232,1145,0.48,61.6,55.0,5.06,5.1,3.13,Madrid,Ideal,G,SI1
10233,1345,0.56,62.9,56.0,5.27,5.25,3.31,Madrid,Ideal,G,SI1
10234,475,0.33,61.3,56.0,4.45,4.49,2.74,Madrid,Ideal,G,SI1
10235,12990,1.63,60.6,57.0,7.63,7.68,4.63,Madrid,Ideal,G,SI1
10236,1384,0.54,61.4,54.0,5.27,5.35,3.26,Madrid,Ideal,G,SI1
10237,3403,0.85,62.2,56.0,6.06,6.09,3.78,Madrid,Ideal,G,SI1
10238,2276,0.7,62.1,58.0,5.67,5.69,3.53,Madrid,Ideal,G,SI1
10239,1675,0.52,61.2,55.0,5.2,5.23,3.19,Madrid,Ideal,G,SI1
10240,18343,2.27,61.1,60.0,8.46,8.42,5.16,Madrid,Ideal,G,SI1
10241,462,0.31,62.2,55.0,4.36,4.38,2.72,Madrid,Ideal,G,SI1
10242,1281,0.51,61.6,56.0,5.19,5.14,3.18,Madrid,Ideal,G,SI1
10243,1628,0.63,61.7,54.0,5.52,5.56,3.42,Madrid,Ideal,G,SI1
10244,1574,0.54,59.6,59.0,5.34,5.3,3.17,Madrid,Ideal,G,SI1
10245,2744,0.7,60.7,55.0,5.76,5.8,3.51,Madrid,Ideal,G,SI1
10246,5361,1.05,61.9,56.0,6.51,6.55,4.04,Madrid,Ideal,G,SI1
10247,4928,1.03,61.9,56.0,6.46,6.5,4.01,Madrid,Ideal,G,SI1
10248,1340,0.56,62.5,56.0,5.21,5.28,3.28,Madrid,Ideal,G,SI1
10249,2583,0.78,62.8,56.0,5.88,5.84,3.68,Madrid,Ideal,G,SI1
10250,701,0.4,61.3,56.0,4.73,4.76,2.91,Madrid,Ideal,G,SI1
10251,5453,1.07,60.2,57.0,6.7,6.59,4.0,Madrid,Ideal,G,SI1
10252,8416,1.3,61.6,55.0,7.01,7.05,4.33,Madrid,Ideal,G,SI1
10253,522,0.35,61.3,56.0,4.54,4.56,2.79,Madrid,Ideal,G,SI1
10254,461,0.32,61.4,55.0,4.4,4.46,2.72,Madrid,Ideal,G,SI1
10255,2276,0.7,62.4,56.0,5.66,5.69,3.54,Madrid,Ideal,G,SI1
10256,4008,0.9,61.6,58.0,6.16,6.21,3.81,Madrid,Ideal,G,SI1
10257,763,0.43,62.2,54.0,4.84,4.88,3.02,Madrid,Ideal,G,SI1
10258,537,0.36,62.7,55.0,4.54,4.59,2.86,London,Ideal,G,SI1
10259,1322,0.56,61.2,59.0,5.26,5.32,3.24,London,Ideal,G,SI1
10260,5192,1.05,61.8,56.0,6.5,6.54,4.03,London,Ideal,G,SI1
10261,12829,2.01,61.6,57.0,8.08,8.0,4.95,London,Ideal,G,SI1
10262,6958,1.21,62.1,57.0,6.79,6.83,4.23,London,Ideal,G,SI1
10263,453,0.33,61.8,54.0,4.46,4.5,2.77,London,Ideal,G,SI1
10264,432,0.3,62.0,57.0,4.27,4.31,2.66,London,Ideal,G,SI1
10265,6837,1.1,61.6,56.0,6.62,6.65,4.08,London,Ideal,G,SI1
10266,498,0.33,61.6,56.0,4.43,4.46,2.74,London,Ideal,G,SI1
10267,5551,1.07,62.2,56.0,6.52,6.56,4.07,London,Ideal,G,SI1
10268,5398,1.02,61.5,57.0,6.54,6.44,3.99,London,Ideal,G,SI1
10269,545,0.3,62.0,55.0,4.28,4.3,2.66,London,Ideal,G,SI1
10270,1136,0.42,61.6,56.0,4.83,4.85,2.98,London,Ideal,G,SI1
10271,5055,1.02,62.8,57.0,6.38,6.35,4.0,London,Ideal,G,SI1
10272,394,0.26,62.0,54.0,4.08,4.11,2.54,London,Ideal,G,SI1
10273,5650,1.14,62.2,56.0,6.69,6.66,4.15,London,Ideal,G,SI1
10274,741,0.4,62.3,54.0,4.74,4.77,2.96,London,Ideal,G,SI1
10275,11294,1.61,61.2,55.0,7.62,7.57,4.65,London,Ideal,G,SI1
10276,13196,1.71,62.1,56.0,7.65,7.61,4.74,London,Ideal,G,SI1
10277,6608,1.25,60.4,57.0,7.03,7.0,4.24,London,Ideal,G,SI1
10278,1284,0.53,61.0,56.0,5.23,5.26,3.2,London,Ideal,G,SI1
10279,612,0.32,60.8,56.0,4.48,4.44,2.71,London,Ideal,G,SI1
10280,1857,0.5,60.2,57.0,5.16,5.2,3.12,London,Ideal,G,SI1
10281,1346,0.52,60.0,56.0,5.24,5.27,3.15,London,Ideal,G,SI1
10282,5096,1.0,63.0,55.0,6.42,6.41,4.04,London,Ideal,G,SI1
10283,1240,0.5,62.5,57.0,5.09,5.05,3.17,London,Ideal,G,SI1
10284,2278,0.73,61.6,57.0,5.81,5.79,3.57,London,Ideal,G,SI1
10285,1292,0.54,62.6,57.0,5.18,5.21,3.25,London,Ideal,G,SI1
10286,813,0.44,61.1,56.0,4.92,4.94,3.01,London,Ideal,G,SI1
10287,493,0.31,62.1,54.0,4.34,4.36,2.7,Luxembourg,Ideal,G,SI1
10288,2965,0.7,61.7,55.0,5.7,5.73,3.53,Luxembourg,Ideal,G,SI1
10289,2567,0.7,61.9,58.0,5.66,5.69,3.51,Luxembourg,Ideal,G,SI1
10290,917,0.43,61.3,55.0,4.88,4.9,3.0,Luxembourg,Ideal,G,SI1
10291,394,0.26,62.0,55.0,4.08,4.11,2.54,Luxembourg,Ideal,G,SI1
10292,11927,1.58,62.2,55.0,7.44,7.5,4.65,Luxembourg,Ideal,G,SI1
10293,1368,0.54,62.0,54.0,5.25,5.27,3.26,Luxembourg,Ideal,G,SI1
10294,4764,1.03,62.4,57.0,6.52,6.47,4.05,Luxembourg,Ideal,G,SI1
10295,11572,1.5,62.8,54.0,7.31,7.29,4.58,Luxembourg,Ideal,G,SI1
10296,2414,0.7,61.9,56.0,5.66,5.71,3.52,Luxembourg,Ideal,G,SI1
10297,2686,0.72,61.4,56.0,5.75,5.78,3.54,Luxembourg,Ideal,G,SI1
10298,795,0.43,61.8,55.0,4.85,4.89,3.01,Luxembourg,Ideal,G,SI1
10299,11465,1.51,61.1,57.0,7.46,7.4,4.54,Luxembourg,Ideal,G,SI1
10300,1563,0.62,61.6,56.0,5.46,5.55,3.39,Luxembourg,Ideal,G,SI1
10301,945,0.42,62.5,56.0,4.83,4.8,3.01,Luxembourg,Ideal,G,SI1
10302,1284,0.51,63.2,58.0,5.05,5.08,3.2,Luxembourg,Ideal,G,SI1
10303,2400,0.71,61.2,58.0,5.77,5.79,3.54,Luxembourg,Ideal,G,SI1
10304,487,0.3,61.2,56.0,4.33,4.36,2.65,Luxembourg,Ideal,G,SI1
10305,4956,1.0,61.6,55.0,6.51,6.41,3.98,Luxembourg,Ideal,G,SI1
10306,3780,0.9,60.3,56.0,6.27,6.23,3.77,Luxembourg,Ideal,G,SI1
10307,3841,0.9,62.6,56.0,6.16,6.23,3.88,Luxembourg,Ideal,G,SI1
10308,873,0.4,60.9,55.0,4.8,4.78,2.92,Luxembourg,Ideal,G,SI1
10309,422,0.3,60.9,57.0,4.34,4.39,2.66,Luxembourg,Ideal,G,SI1
10310,627,0.31,61.6,55.0,4.37,4.39,2.7,Luxembourg,Ideal,G,SI1
10311,795,0.43,62.0,55.0,4.84,4.87,3.01,Luxembourg,Ideal,G,SI1
10312,5555,1.01,62.7,57.0,6.3,6.34,3.96,Luxembourg,Ideal,G,SI1
10313,4956,1.0,62.4,56.0,6.41,6.34,3.98,Luxembourg,Ideal,G,SI1
10314,555,0.35,60.6,56.0,4.56,4.58,2.77,Luxembourg,Ideal,G,SI1
10315,4249,0.92,62.6,55.0,6.22,6.24,3.9,Luxembourg,Ideal,G,SI1
10316,586,0.37,61.9,55.0,4.62,4.66,2.87,Luxembourg,Ideal,G,SI1
10317,1329,0.53,62.4,55.0,5.21,5.18,3.24,Luxembourg,Ideal,G,SI1
10318,5037,1.03,60.9,57.0,6.54,6.5,3.97,Luxembourg,Ideal,G,SI1
10319,2861,0.62,61.6,56.0,5.45,5.48,3.37,Amsterdam,Ideal,G,VVS2
10320,995,0.34,61.6,56.0,4.49,4.47,2.76,Amsterdam,Ideal,G,VVS2
10321,995,0.34,61.1,57.0,4.52,4.48,2.75,Amsterdam,Ideal,G,VVS2
10322,514,0.26,62.7,53.0,4.09,4.11,2.57,Amsterdam,Ideal,G,VVS2
10323,965,0.33,61.7,56.0,4.46,4.42,2.74,Amsterdam,Ideal,G,VVS2
10324,1875,0.51,61.6,56.0,5.12,5.17,3.17,Amsterdam,Ideal,G,VVS2
10325,1838,0.5,61.2,56.0,5.1,5.13,3.13,Amsterdam,Ideal,G,VVS2
10326,708,0.32,62.0,56.0,4.41,4.43,2.74,Amsterdam,Ideal,G,VVS2
10327,9645,1.06,61.4,56.0,6.56,6.62,4.04,Amsterdam,Ideal,G,VVS2
10328,1948,0.53,62.2,54.0,5.17,5.22,3.23,Amsterdam,Ideal,G,VVS2
10329,965,0.33,61.7,55.0,4.46,4.42,2.74,Amsterdam,Ideal,G,VVS2
10330,2012,0.52,61.7,56.0,5.16,5.14,3.18,Amsterdam,Ideal,G,VVS2
10331,8626,1.06,60.1,57.0,6.61,6.66,3.99,Amsterdam,Ideal,G,VVS2
10332,661,0.31,60.0,58.0,4.38,4.42,2.64,Amsterdam,Ideal,G,VVS2
10333,15505,1.53,61.0,55.0,7.5,7.44,4.56,Amsterdam,Ideal,G,VVS2
10334,11089,1.25,62.0,59.0,6.88,6.96,4.29,Amsterdam,Ideal,G,VVS2
10335,8401,1.02,61.6,57.0,6.45,6.47,3.98,Amsterdam,Ideal,G,VVS2
10336,730,0.32,61.6,55.0,4.41,4.42,2.72,Amsterdam,Ideal,G,VVS2
10337,677,0.31,62.1,54.0,4.37,4.39,2.72,Amsterdam,Ideal,G,VVS2
10338,907,0.31,62.7,57.0,4.33,4.31,2.71,Amsterdam,Ideal,G,VVS2
10339,929,0.38,61.3,56.4,4.67,4.71,2.88,Amsterdam,Ideal,G,VVS2
10340,938,0.42,62.7,57.0,4.73,4.78,2.98,Amsterdam,Ideal,G,VVS2
10341,15144,1.57,62.3,56.0,7.48,7.41,4.64,Amsterdam,Ideal,G,VVS2
10342,1935,0.5,62.8,57.0,5.04,4.99,3.15,Amsterdam,Ideal,G,VVS2
10343,2167,0.56,60.7,56.0,5.33,5.32,3.23,Amsterdam,Ideal,G,VVS2
10344,2090,0.54,60.6,56.0,5.27,5.26,3.19,Zurich,Ideal,G,VVS2
10345,1859,0.51,62.2,53.4,5.11,5.15,3.19,Zurich,Ideal,G,VVS2
10346,1779,0.5,61.0,56.0,5.13,5.14,3.13,Zurich,Ideal,G,VVS2
10347,1911,0.52,61.8,57.0,5.14,5.19,3.19,Zurich,Ideal,G,VVS2
10348,2206,0.57,61.7,56.0,5.33,5.3,3.28,Zurich,Ideal,G,VVS2
10349,2060,0.54,61.5,57.0,5.21,5.26,3.22,Zurich,Ideal,G,VVS2
10350,3183,0.73,61.9,56.0,5.74,5.81,3.61,Zurich,Ideal,G,VVS2
10351,525,0.25,62.0,54.0,4.05,4.08,2.52,Zurich,Ideal,G,VVS2
10352,18431,1.72,62.0,57.0,7.63,7.72,4.76,Zurich,Ideal,G,VVS2
10353,684,0.3,62.7,57.0,4.26,4.32,2.69,Zurich,Ideal,G,VVS2
10354,665,0.3,61.8,54.0,4.33,4.34,2.68,Zurich,Ideal,G,VVS2
10355,11956,1.36,61.1,57.0,7.2,7.14,4.38,Zurich,Ideal,G,VVS2
10356,2012,0.52,62.4,55.0,5.19,5.17,3.23,Zurich,Ideal,G,VVS2
10357,687,0.31,60.8,56.0,4.41,4.44,2.69,Zurich,Ideal,G,VVS2
10358,11848,1.36,61.1,57.0,7.14,7.2,4.38,Zurich,Ideal,G,VVS2
10359,3205,0.7,60.8,56.0,5.75,5.79,3.51,Zurich,Ideal,G,VVS2
10360,1966,0.59,62.2,56.0,5.37,5.4,3.35,Zurich,Ideal,G,VVS2
10361,9698,1.23,61.0,55.0,6.95,6.93,4.23,Zurich,Ideal,G,VVS2
10362,2012,0.52,60.8,57.0,5.21,5.16,3.15,Zurich,Ideal,G,VVS2
10363,929,0.38,62.2,54.3,4.63,4.66,2.89,Zurich,Ideal,G,VVS2
